paymentId,chargeBearer,requestedExecutionOn,debtorAccountNo,creditorAccountNo,endToEndId,currency,amount
9216c9dd-7073-40b1-b3df-d42222cd9177,BEN,2021-02-28,54746669551742,10555432004493,89570086-7934-4c13-8fa1-b37ecd3c6f0d,SGD,427766
73ab4701-2008-494e-9544-9a0d3c0a5732,BEN,2021-01-17,45811075647383,61439046131860,93528cd9-0635-4d80-ae15-a2bd97bda77d,SGD,999939
8bf5f946-9935-45e5-a8ac-8005b17592ac,BEN,2021-02-12,72413740331915,43409166729454,0ebb2fe5-fffb-474d-a8cc-ef5dfcfcddae,USD,171998
1b8ac622-ac9e-476f-b0b5-ee786cbe11f3,SHA,2020-11-30,10803700600369,17340668353198,09d1b93b-4801-4a19-a058-3d881f7d9263,MYR,369263
2d6bfa2a-7cb4-49ab-ae2c-eddb2afdac74,OUR,2020-11-22,57933999028152,46469552155832,f7ae396d-5d5a-4835-864c-8e16ac5b92b7,SGD,745674
1e28c183-b37b-4951-ad06-787c97d06536,SHA,2021-01-29,36143231497644,27842452870286,2f3f3908-90fc-4d86-9e20-4c55a8bf5e1d,SGD,253780
99011fde-b1cf-446d-a233-248291f0de3c,OUR,2020-12-06,93657185417876,3298172991642,5862cb30-61b4-4a72-8c81-fb8dc659870d,MYR,904735
c01d4fbc-e03e-45d2-ab91-7bf440784794,OUR,2020-12-25,91020106657669,28112243710826,f123a910-e997-4ee9-a41b-02989036c875,USD,342491
c78321b2-ec95-45a8-ab27-42e9d6daaf44,SHA,2020-11-19,9631929720765,79622277663678,65e5d60d-0c79-425f-9aee-d62ca09d152e,USD,799247
97cbe3b1-972c-40bc-af5c-b91bccb7b99f,BEN,2020-12-31,57032887727726,89524765324875,d811eee1-c900-4e48-a5ed-ad933026328f,USD,397890
e9b4c129-5760-4a96-9caa-a4c1dceb494a,SHA,2020-11-09,27756227630009,75808933600223,e90a00a8-2b6b-497c-a14e-f471584d5683,SGD,242420
2a1fabaa-07f8-44d0-ab20-017e71204f38,BEN,2021-02-23,14828220212138,43699301177482,40320b4d-ecea-4805-887c-ad9827ca12f3,MYR,712245
7bea9ab9-a3a0-476b-bfe1-891167d400d5,SHA,2020-11-17,32115894905073,44170391934601,3c6dd4ee-bf86-497d-bdfd-817aa2b41f1f,USD,598238
19cdf825-4687-40cf-91ad-d20fb1463663,BEN,2020-11-29,71340232506036,94351786764460,f6dd34ca-e866-4b38-a6af-6a1ec39438cf,USD,999501
a94e7f67-11a2-46b4-88e9-c28969d6300e,OUR,2020-12-04,31521196104647,98597619863724,930d2bba-3c13-4218-82fb-397b44de2707,SGD,981860
93266d6b-6912-47d9-9eea-adce48e7353e,SHA,2020-11-29,60847581231342,71442666419993,4e6750b7-d61f-428a-af36-415e88d65f0d,USD,192250
808d570c-e8ca-4e85-9f25-0ce0c67da72a,SHA,2021-01-26,99926316349868,68153590689323,9b7638cc-f2b4-4d85-9a1e-7c3a10287609,SGD,363720
532f7372-64cb-493e-9032-d0051016bf05,BEN,2020-12-30,59952723938080,33443034727503,9baeddbb-c77c-4b67-8c99-930321e7703b,MYR,686956
eeb4c5c7-14eb-4d94-b173-4ae9f509e362,OUR,2021-02-23,33248395648730,92431124152871,88c5e51c-3ecd-41e3-9f89-67749feda35b,SGD,175713
548ec929-d961-46a6-95b9-3f61a49b6237,SHA,2020-10-24,31089791311329,912877591427,801c0683-d4c9-4d8c-b65e-5eceda7a14ba,SGD,122333
fa3075c1-4c6f-49ce-b107-462039aa23af,BEN,2021-01-29,52413427791680,60110793918200,f2f35cc9-b618-4014-8192-ffc121a95cb3,USD,600305
3e7dee12-14c8-483b-9236-e071a2352b63,SHA,2020-12-29,39573384077390,3669375760723,8e455348-b797-4f81-b585-c5885bfff0bd,MYR,832675
5fea8181-b19c-4c7c-b36d-b73a70b8fda1,SHA,2021-02-03,48924473723685,97205201275747,efea941d-2421-4371-a0e1-112733217b26,SGD,318313
a427eda2-b39b-4f52-83a0-682646d8ca89,OUR,2021-01-25,50332284602493,74722524088279,e2191506-e373-4dbe-839e-5df1a15dcaac,SGD,806318
85b33845-2b60-4fb7-bccf-4a825033052a,SHA,2020-11-10,89883858422996,51992517911179,7b417a11-6c17-4992-96c9-4dd61d39c996,MYR,586148
d6b9aa19-b43f-40ea-90a6-e8a697b8fc85,BEN,2020-12-30,74862660877692,801673735182,e0005def-7a1e-4bf3-b61a-ce339d23a068,USD,378761
ad410359-bbf3-42bf-9d07-3b6c278146ff,SHA,2021-02-15,48252758856875,10775813186757,1a447135-bda1-4435-a4f2-75437b5c0fa1,USD,35691
66a96c31-7037-4581-bdc8-d5febfb16223,BEN,2020-11-07,39811590638192,71253480426406,bf15a815-060b-4023-82fb-26adf36cea12,MYR,231425
062b15ab-301e-4bd9-92a3-3ee563d6cb2b,OUR,2020-11-21,34087369933037,27960281765582,0eca6b4e-818d-4285-957e-8cd2aeaf7b9a,MYR,210985
842d6a0c-90d4-4286-a268-50da4a6a50ec,BEN,2020-11-29,93186690137195,7368589512645,519dca36-07dd-49fa-af80-febe95c22f60,SGD,570660
4982522d-03e9-4e43-a89a-2190d4ed927e,SHA,2020-12-29,92559046620013,42613063819597,acfec80b-4b75-473f-bd25-8c2b8d7d2968,SGD,475832
7e548dd8-7373-4719-aafe-2164f2e67773,SHA,2021-02-14,692700418831,32533996763780,25fc3bad-03e0-4de9-b5b1-1c08c4dbb248,MYR,49258
df011eec-7f39-48de-91ab-99b5d60bbc2c,BEN,2020-10-16,32528022885048,19205653570675,827e41e4-2d36-4cb1-8422-817f83008277,SGD,993423
2498143a-85bb-4bfe-aafe-8675a709f159,SHA,2021-01-23,28057173766013,20346653428833,80bcedde-bb76-4a17-a9e6-d08570b14cad,USD,319574
f7de2b2e-6db0-48ec-84f2-9eb8419db9a3,BEN,2021-02-14,70375605785198,69532548956846,28d86570-5c1e-40a7-91f4-37df3c0aebed,SGD,271833
88ef6926-6103-4336-be18-0b70239e3d2c,SHA,2020-12-06,35723259509191,65384026748697,dc0db4a5-909b-4626-ba66-dcd76d18566d,USD,63915
81aee4a2-3f04-415b-a12c-b14fcf5ab440,OUR,2020-12-08,18018972076243,93338368305591,e5856d4e-ba18-45ab-a540-d2a37d4b3bbd,USD,27386
6c16e83c-6abd-4a90-ba9e-7606c2eef087,BEN,2020-11-10,34491142474093,28621114766068,aaef8f93-1a41-4f08-b065-7a338b4a5973,SGD,228099
9cdffaa4-011d-4ee1-a104-5e3f9e1e6367,BEN,2020-10-26,83781737409079,55661886753234,b3f95323-b3b5-4de4-be25-7c2989fd9437,SGD,92292
39a9dbaf-6f13-48c0-9de2-c2579b8adf0c,SHA,2021-02-03,78233850319722,25856063282633,292cee9c-4dcc-4a05-9b1b-008cb738489c,USD,646062
2602d4e5-99c3-4187-97e8-a8f7f058885f,BEN,2021-01-17,52182497921043,35545948917917,9284aa30-2d15-494e-a39a-d3f615555218,SGD,189167
976d4fdc-491a-4740-8f57-3322a5d95b39,OUR,2021-01-12,40352623178432,5439901560228,b9052d46-fc26-44b6-89e2-364a4dfd4f37,SGD,359227
399348f8-7d98-467a-beff-d8b4be199b7b,BEN,2020-12-08,58296984659368,33315918783708,e2bb7797-ea86-4b7a-8b93-4fad9ce35c7e,SGD,799324
9a446d4c-bac9-4d2a-bce6-352b3c9e8658,BEN,2020-12-13,86878159849595,89057225888291,1f3f285e-1095-40b0-a928-9ee36b020ab9,USD,472699
82204ef4-5ab5-444e-a9e6-3f30db38aa22,BEN,2021-02-13,70572064264263,74566390893153,c0eeba65-1d22-4ebe-9203-c6facac8f968,MYR,886935
3cfffe90-3376-4e54-b6c1-3446a910b39b,BEN,2021-03-03,8489688865901,72524481320617,96d65da8-97e9-4a4d-a4fa-54224aba1328,SGD,351357
1bbfd053-ee3e-4673-972c-83c297189b81,BEN,2021-02-21,97292548127318,82452936945166,d04c0519-1d9c-4d83-9c4d-518e77948fdb,SGD,425442
67bb6536-3987-435d-89d0-3289219ef109,OUR,2020-11-16,93599027399466,62814626880519,b3bd2749-5932-42e5-952f-0655ce529fc3,MYR,615930
a91d9aec-8c9e-4b83-a411-bb605bd0f187,SHA,2021-02-17,98005372845588,9856836130782,8c1afb23-c513-48bf-8d59-d297cbfc81d8,MYR,286836
cc079219-ce0a-4831-8c1f-7afeb65fa0ea,SHA,2020-12-22,3007913823193,59980507081731,804218a5-833c-4c2c-82bf-213786b5b17d,USD,868100
692a6cb1-6d8c-4038-814c-c7346665db05,SHA,2020-10-19,15049421659068,14116610680926,83712f6e-c686-4e5c-821b-a5f36bd7f01f,USD,223602
2327d9b8-1197-41c3-a28b-2d8c36ce926f,BEN,2021-01-22,1029104173800,26082418757582,a5b9ed6b-00dd-4a6e-9304-b3ce900bcb83,USD,439479
d42e17eb-a2f7-47df-bd32-b58383bf1f6f,BEN,2021-01-10,83676467489015,71500027403577,b842275c-20a8-4477-bcda-ae4b81b7da71,USD,692875
44b671b8-93f9-4fb9-a350-8d7fa3db8610,SHA,2021-03-02,14023203796020,88964855593047,54734531-4c81-42dd-b210-c999f8d911a6,MYR,907997
82ec9d0e-4c60-4bf1-a87d-2e268abf4fb1,SHA,2021-01-09,32595118501491,67744611343321,4dd3acde-c7dc-4ca5-8670-fefbef76de4a,SGD,236318
b118cc1e-a98d-47dd-b7df-4a1111f01204,OUR,2020-11-22,28766201219516,74321144123329,20c6825b-442a-4903-a66e-cd4c27a7d6e1,MYR,888628
51b5b556-b420-4805-9c78-e96ecc908013,OUR,2020-11-27,3557874898993,34924979682158,75dac5a5-d8f5-4912-9cae-b4699654ac60,MYR,981907
3d102b0e-12c8-4ef9-bbb8-de5154a4a4a7,SHA,2021-01-27,78015376643932,44553151051433,21f5bde8-3bd4-4e5b-809e-ea24346d13ef,SGD,834011
f41f7770-2f5d-4052-97ee-0dfe374c0aa2,BEN,2021-02-25,7383536707508,82670031957239,81d59e6f-9acf-4249-bde6-171519004ab1,SGD,709097
42f9561f-e92f-4c56-b3db-bcd70eee21b8,BEN,2020-11-24,76451291376364,43394977010326,0b7f059a-5f0e-4188-801c-72801f233646,SGD,919103
3af5d713-6b72-4e79-abc4-fc6edcd448fd,OUR,2020-12-18,66016621800202,72743096813571,f1f7df02-46be-400d-a172-fb0c658225bf,SGD,201189
7b8bfb79-7b62-49d7-ada7-304bcad2066e,OUR,2021-01-10,53144540221407,85610659715574,50e3333c-a238-4930-b74a-d21d3ae057c9,USD,623976
3cd5167c-a840-43da-bce9-5962ab2f2a04,BEN,2020-11-06,73595233351662,19297840940115,66029e18-6e8d-4b3b-8858-8fb7a0307e4b,USD,546627
66ead212-ff57-49d3-ab73-20f8b270b86b,BEN,2020-12-06,33819614780239,28423567366578,45c206c3-e017-471f-86df-632088824164,MYR,985621
beebea49-05db-4403-bd63-929beeb42a7e,SHA,2020-11-20,63214265843173,50647847610226,e9d68ad7-cc73-4e37-baf9-60fff44bcda1,MYR,870488
2ebe47d7-de81-455e-b17c-3994f79b01f9,SHA,2020-10-11,53705899355438,28141635098035,a27cf504-8f92-410f-924d-8c96bd285c06,USD,637544
d485726f-745d-45c3-b76c-22aadb04f1a4,SHA,2021-01-08,85869269079806,63318278562410,fc06c222-9d14-4578-bf62-fac57fe48a72,SGD,538137
352d9f81-8edc-488a-a9bd-55df8080c38e,SHA,2021-02-14,74430138390986,43068648879012,7a65ec01-753c-4abe-9c2d-804545934b8b,MYR,56162
2dc0eef3-565e-4d4a-aa3d-119c0c0b41ed,OUR,2020-11-01,43306313865582,49818969069800,ef7763f3-c1dc-4131-a03f-5d840b635651,SGD,263238
dd270683-ec6e-458f-82d2-24a398b39012,SHA,2021-01-26,2067863968857,76514796999282,5395b2cd-7f44-4a15-aa04-c41ccbccd278,MYR,995514
5d48ffc8-68fa-41f0-8511-0ff0bfeacf20,BEN,2020-12-31,60327474900983,98562619055721,f369c512-e315-418a-b4da-03a4d64d87ca,MYR,381560
2d9d7b90-6b3f-47d2-aea6-28aa9875c1ed,SHA,2020-12-13,59441292944898,71627742672800,78a0baa4-6318-4ecf-9b19-5bf6e7fc637e,SGD,182173
5515c45a-8580-48c1-99a8-ed729621687b,SHA,2020-11-07,44051863148559,31757870395360,fdf360d3-ceb9-4325-97ae-3095a44c4a63,SGD,403254
dc637f35-5df6-4e4c-afb7-03def7b17685,SHA,2021-02-28,1963714147898,4262769850219,f6b60673-9713-4f39-88ce-37f35120cc71,USD,419566
97152553-d767-48d9-b984-d121b1589327,BEN,2020-10-10,21192091192604,84445499783203,f5bbe882-c738-43b1-b0f0-cefe72a28bdf,SGD,245499
59f287f6-f955-46cb-a204-1de3d220e893,OUR,2020-12-29,67857889017617,78904516897541,5e31826e-2543-4b8d-9c2e-cd5444325c2d,SGD,354916
13e4535d-67e9-4e81-97da-815252961147,OUR,2021-01-20,23279594003644,33213489764249,a86fbf11-63b2-4d81-86eb-e8770f4425a7,SGD,76503
3abfb8d7-9b72-4361-a6f9-f52dace8b29e,BEN,2020-10-22,27950009148307,10933803035838,81378a62-5dca-4fc6-9a43-496c3bd5424f,MYR,451902
10b58f18-44d1-4e0f-9122-d8a2adfaa5e4,OUR,2020-11-19,49464950296039,37407846183477,97fbf564-699a-4381-a8aa-44bf00fd2887,USD,463486
174bf86c-5333-46c1-b67f-b917061e082a,BEN,2021-03-02,54813815366148,58419585839459,e32a42aa-948a-4c4e-b7d8-80972eff3f13,MYR,583867
9cfc7b5a-5a3b-45a3-ba4e-10292c31f95c,SHA,2021-02-22,82025754397218,26664461129461,c344f131-70ae-479e-ba2a-128bce429420,SGD,259102
f1117f18-1fb7-41a4-8085-e58c4671f0fc,SHA,2020-11-05,8488232179339,37604593849780,9d0adf9f-6c7a-4658-9816-c4ec55b5a7f0,SGD,315547
d0fc2e94-6cc0-4ad3-aae2-70501b59cb53,OUR,2020-10-30,22432908547634,39687237231289,b1855f8a-222b-48a2-aa9e-f43b457329be,MYR,941149
98c7f491-47a5-4de7-9269-cbd322945beb,BEN,2020-10-18,43959872174227,93386392844901,7ce72566-5d83-48b9-81fd-0515c0e243d6,MYR,468984
9286d853-04d6-4235-a37e-33fdba2906ac,BEN,2021-02-07,71310003372566,973155530290,a7d7fcaf-ac32-4177-9b9e-2ad60b57e68d,USD,599381
12867fb6-f471-4e07-883a-df5eb026bd30,BEN,2020-10-23,48388631945294,70034976787265,1c17433f-7285-4c88-a791-20acac0a1a67,MYR,879400
66fae514-decb-4045-bf18-7c2788893e07,SHA,2021-02-26,440664809806,67604207547651,ec56f566-410c-4c24-87fa-939cbd32607a,MYR,476053
b827ab29-1e98-4617-b4ee-e6eb2f32f449,OUR,2020-10-15,64130151821212,90698147027603,5d1d7d8a-7c09-4028-ba27-776c51797d44,SGD,558695
aebf38e7-497c-41a0-a411-d4aef8a61805,OUR,2020-12-02,45968454930370,63114763842697,70ad69bc-c7c7-4169-9067-4436193648bf,MYR,710476
a03fde03-0d3f-4ed9-af7b-6e34b5a5862c,OUR,2020-12-18,74507735131827,10397639170641,9f453698-0c03-4b41-9281-1b787a41cd95,MYR,873701
d8576424-7455-4807-a7f2-99fbd3111e49,SHA,2021-01-22,49563278020721,80801279046550,e25a386c-d4f1-4bab-8f4a-235c9282f86e,MYR,443390
a5db5683-f182-4de2-8b1a-c07ce410966d,OUR,2020-12-28,6305417445364,65944578588957,d79a4f82-b0d9-41cf-99e7-d113ac17c086,SGD,388267
80e6fd30-d814-4717-8505-11cada4ea530,BEN,2021-02-23,78733572436137,53020150429431,e67068a1-284d-4a1e-a5be-4cbe90836c4a,SGD,451865
40cd40c9-11df-4e98-ab2c-df16fc406950,BEN,2020-12-10,16621586824357,16116405409444,2caa522d-fb9d-44cc-95c6-67856c58abd4,SGD,81139
97471b3f-e8d6-4e1d-bc14-50c8bffc06cd,BEN,2021-01-01,69536823006003,60173827499892,59059666-9243-44ae-a53f-320474edf50b,MYR,577272
65a7f77b-8041-42ba-8150-6c5146b01c9a,SHA,2021-01-02,38073675312109,64617959636594,ee8bfa6a-4d65-4787-bdaa-b0c9baed2706,SGD,839171
b9f5b71b-2563-4db3-b7ca-7a1903e93ca1,SHA,2020-12-11,70265402237850,56501385860930,b8063bca-af65-4778-a3e3-edcfaf97f132,MYR,561127
3b0683b4-d515-43d7-8bd6-7dee3aa8888f,OUR,2020-11-19,47017916720391,68029153379728,3f5a8641-82b2-4be9-b7f2-235a03cca04b,SGD,386778
c9f5681e-33d7-4175-bdc3-d9b4b823f86f,BEN,2021-01-13,10321087155042,45207162604330,64bbedb4-953c-4414-aaba-91d81574e067,USD,470149
db4f1c94-c672-49b3-b6c2-0f6409b81b9c,OUR,2021-01-09,25396582780495,75903880125874,802e87a3-42ef-49d7-80b3-9ab2dfe59cfc,SGD,82309
fdfeeb56-799b-4e6c-8bd6-79a089b87adf,BEN,2020-12-20,80988775669767,24881982711496,828dda64-bad4-4e66-9a92-90fd6608c622,USD,757436
057fde8c-7fd5-4f60-9e8e-84e9179ccc8b,BEN,2020-12-10,70669441999980,41393869146918,f4bc763b-0905-4bc5-b18a-85caebf85031,USD,148428
e21b95ee-b56b-4ca6-b71c-919a96804cba,BEN,2021-02-15,33044091376718,13325379274034,e03e3944-e745-4d1d-a558-be194d5173c8,SGD,628239
3f75d334-617a-425f-9da5-2760f5d2cef8,SHA,2020-11-08,34495539077412,98665214385132,87a98a61-7646-4179-913f-f07b57d8cb31,SGD,835322
28253d36-7bac-46b0-b9a2-bd9d97d8c234,OUR,2020-11-16,31713564597401,31598915704387,0054c026-78ba-45a2-aca6-15da2c18ba3b,SGD,532982
bfb37b3d-b668-43cd-a2f9-15d569c9034d,OUR,2021-02-03,56609616216147,25500050930570,0abe8519-43a2-4dcf-9867-53a2a5a0d8d9,SGD,442027
0a6241fa-884a-41ac-a349-f334f8ff0c01,OUR,2021-02-04,24207018480072,75372820671010,917a9a05-ab55-4dfb-bd40-30fb5a9a4cb9,MYR,571574
d1ca4b20-b372-4927-8a11-a3e2fe2eb87b,OUR,2020-10-28,99536420576896,60197333158372,44c56b70-3251-4b7f-920e-3940b2f181d1,USD,388947
75376729-0d82-443b-8975-d73d73c1b3c7,OUR,2020-10-28,9013355008005,19323404665180,c97bc1d5-c30a-4ac1-88e6-1706b0b748f1,SGD,457555
80299b55-ee67-4fe8-9481-5f08128625f7,OUR,2020-12-01,36511430021715,35839226039052,e8ad74d8-6be6-4ed6-afb1-f614a9d21fd9,MYR,157017
3812e491-dd2c-48d0-9287-2082b647d838,OUR,2020-11-04,86009452958004,53539265764293,a593746c-55cf-4b53-9e9d-96bc6b57c354,MYR,700484
dceadca7-5a73-41d9-bc8a-c25d067c591d,BEN,2021-02-03,96007386617310,71470528894512,45edb139-d44e-4725-8eb6-bab5edf5c854,SGD,550625
34933ac5-3643-4460-8d5c-3d46b155d4a0,BEN,2021-02-01,63505215895880,84160913451131,353efad9-5cd0-4888-8c97-0b3041af8195,MYR,247293
12c4cdab-4f6e-494c-be92-4e76eb0ae3cf,BEN,2021-01-02,88857471215057,4855883557676,0a1a0cf1-86ae-4ec1-b1c4-9a83a5d1b3bb,USD,270863
a1e46366-016f-4fbc-94f1-21fae3334208,BEN,2021-02-25,13092744179468,63689055412447,0a4f9acc-7c22-4444-9191-ef2d22155cd0,MYR,166524
b173229d-a262-4fb4-add7-69ce85e8244b,SHA,2020-12-18,19147755884861,76563864220383,c28acea6-a821-4e61-9337-7809532268f7,USD,236675
a1597bed-c6a9-41d5-ba53-1c677f363e0a,SHA,2020-10-20,60237408857601,45700844454547,8c561bba-2f5a-4d45-80b4-f74d0011fac9,SGD,400311
6d5e49dd-4f7e-4453-a013-99bf56c25805,SHA,2020-10-15,64020833586637,63339460587353,4c100a18-2f9d-4d7b-9ef3-bc18445a4e1b,SGD,34136
235106f0-4c87-4d03-a29c-28b324366411,BEN,2021-02-25,72647351717737,70653517370212,c08edb16-1af2-42ac-a2e8-591baf60bb5e,SGD,167949
2dda1932-212e-4163-b230-c250dff1bed3,BEN,2021-02-15,49547382337766,43124398389420,ac2dcadc-ff4a-4bf8-ab79-f1ea5986c24e,USD,174422
43def94a-4853-4e2c-8613-ec6bfad1eb2b,OUR,2021-02-28,70438650620316,60682562620961,94f79c28-5f2b-4f93-a948-6347705d32ac,USD,487904
43eeed43-7e70-475b-b17d-04342c65b36e,SHA,2020-11-23,49109046505583,16872179229802,a5666e30-38c6-4d68-8ba8-c0f71607f264,SGD,590539
02bf151c-0be2-4299-93d8-4e9ed3f10903,OUR,2020-11-05,99863314435794,62710075889968,fbeb58cc-cb34-4ec3-ae9b-a14ccc3b1676,USD,871923
2a2dd3f7-a0df-4c30-b8b0-5c1f461045e7,OUR,2020-12-19,16441789815796,44909352525813,41289fe1-3b98-4954-a23c-68a481ea6e63,MYR,666340
39244040-85f7-4734-8d21-435963f058bd,BEN,2021-02-03,80609960550952,74766523020754,7abd196d-2e84-45e4-9880-92d450adee95,USD,609554
30650a6f-6ae2-4907-9f2f-657497c36527,BEN,2021-02-24,28282506724716,94541597645868,7fc4242f-4f5c-4321-bb71-60cf52d3f40e,SGD,582054
ea22be94-65fd-4fb9-857c-8c1a1755fc1a,BEN,2020-10-10,27006077799274,70898057074373,8ffcc8f4-1300-4aea-9cf9-1dc6b0a02588,SGD,324626
6798ecaa-3112-4f99-bf61-4aaf43d3194b,SHA,2020-10-28,24242862446764,82614084700281,ec8c3b8f-8a59-4198-8d73-6138d80f4c6d,MYR,945848
891dcd17-7aba-48fc-a25d-7d384e9cdee3,OUR,2021-02-01,29414216839414,24244480097381,2669a14d-6af6-402b-979f-8d07c93fdce1,USD,719466
f92bc733-c281-48c1-83ac-371eff887d02,OUR,2020-12-14,89077417924692,18139275746062,54b6672b-2be2-4d08-8258-64aca3454dd6,USD,638587
b5674a07-e0e6-4353-80b1-d0c2251848a5,SHA,2020-11-07,39935932488601,82031658537105,fe80f3a3-3096-4da7-83eb-3c68c2ec2d1a,MYR,187292
69a5ac83-24dc-4e56-8d3d-846ffa410025,OUR,2020-11-18,5078385075631,7483544119372,b1711e80-deaf-4e32-9f22-f667132af36d,USD,889628
b1dab3b3-490d-44ac-8267-864f2c39ff1d,SHA,2021-02-20,10618505902630,8871035902271,974fcdd0-68a2-420d-9b70-1539ceda4554,SGD,760847
b47a3240-b7b4-42bb-afa1-0389bc183877,BEN,2020-12-04,93635690331408,42020714426927,3b03725c-39f2-44b5-a126-d51165dc06af,MYR,670139
545b837c-1c65-4d66-90f3-24ddba3f75e9,BEN,2021-02-28,40853936843182,98145814771775,4b09db11-92a2-479b-9e2f-1b6d76d9ec3d,SGD,317472
80b07c17-25d1-4050-af84-e6d544d77310,BEN,2020-12-13,69812719825102,45634138469138,4bbb9395-a814-4154-b176-0ab4d70fd76f,SGD,78768
8c3bafec-5880-4f21-8eca-078314571a28,BEN,2020-12-29,70310398498238,14147478355876,32bed513-922b-4ed5-97f5-199d9e51ea16,SGD,230544
82dec6f3-2d91-4aaa-ace4-fdd397746176,OUR,2020-10-15,98962484335194,87354230467692,ff5263e2-2227-463c-9a60-01cfef1f6eb6,SGD,640345
01e185ff-1484-4aaf-9b12-35b627042b21,SHA,2021-01-07,67540643711200,44372638425814,5b656909-ab9e-4a42-baaa-fe23a472cafc,MYR,201759
#NUM!,BEN,2021-01-12,78281436000743,91850040768718,f744fbe6-3995-481a-95de-a706e911e09a,SGD,713323
2509db6d-5f2c-41bd-a909-af5eb1f914bf,BEN,2020-12-27,79154745356940,8621625047643,64761f17-4cc4-4e7f-a547-a79686323a6a,SGD,671038
15251463-ede1-46ae-80cc-3fd0fc335b3e,OUR,2021-02-24,29081363544425,49524007019127,2b717b2a-832e-416b-9b1b-a889799301c0,MYR,782246
658e2985-5cf0-4fcc-8ca6-940460862bb1,SHA,2021-01-27,50163637996091,33639911437192,a7793ca3-9877-436f-b0a6-75673cfa7eba,SGD,511657
9d9c6fb6-5c7f-409c-bc7f-e3dbee7cb853,OUR,2021-01-09,73775412381604,8509277588352,83eb0c68-e101-49df-a9b5-641b755b90fd,MYR,60748
a0488d0e-08f8-4fa6-8c54-f2c6a0898c32,OUR,2021-02-13,54800234513709,67598318267904,256c3550-b2d9-44b6-a45b-94f7e8b47246,SGD,508134
a1a284ce-5b64-427f-912a-b2dc96730539,BEN,2021-02-18,60737049431064,48952327351177,c1925222-ca7f-4b31-bef2-63c6edb19671,SGD,180620
efb41062-8425-4237-ba71-dab27a664117,OUR,2021-02-28,36393372456445,35329441104627,2a853680-af30-474f-bede-bdb254eb6a80,MYR,322115
6f113574-5e1a-4186-853b-e5eff2a4f08e,BEN,2021-02-02,85674873932532,24158300464903,0ea78012-4514-4e8d-a4a5-bbc3dc83e60c,SGD,897389
03f1bbfd-2f9d-4f21-a177-841efeebc596,SHA,2020-12-16,49897642370150,53460189544063,a9d19900-592b-478f-8952-62047b2ad647,MYR,316406
9e3b6784-391d-4c2c-8f3f-91ab5085efee,BEN,2021-01-29,31656353734048,12042255333509,7ea43c3d-fc20-460e-9acd-cccb6aa4ce88,USD,211736
6da5fc1d-bbf6-4e99-8074-c511de3ccbfd,SHA,2020-10-15,42382261450947,77217719991332,77611c81-da93-412a-9b38-7a0c88de724e,SGD,336105
0a61da38-c637-4ef0-a1cc-23a4224298cf,SHA,2020-11-10,59238963344599,88803218643135,e34ff8e0-ba3d-4fea-b923-1dcb5ed8b291,SGD,533397
d8f4ebf0-c74f-46e9-8ea3-1dd7da48ee73,OUR,2020-10-24,46124634367376,88109400145589,46f92b09-9f12-4ac6-9a1e-c29f22c0e400,USD,59546
a852f8e3-fc8f-4eb6-82cd-b8b9047eb234,OUR,2020-12-30,68985380402952,21064393759493,3531796e-2aac-4b30-8177-7caf75604b8e,MYR,617390
e4c77251-64c5-4a58-8a53-b8c391b9e4bd,SHA,2020-11-29,50251709657576,83245854723390,faba0ed0-e535-4e93-8044-5faf479eb0ba,MYR,214850
0a6e0286-d4a3-4905-9c21-91d1a8f3c3dc,OUR,2020-12-19,14026654397459,49447588803795,0ccff2ba-f859-4cde-8916-bac103a7ca2e,USD,952685
b3b679a4-53b6-40cd-8383-c1c5d0f24d44,SHA,2021-01-01,74110781319668,60224725043216,f0ea49d2-995a-4047-aefe-b83413c76cf3,MYR,457852
a36d1f03-4388-4177-b39d-418d880b6909,SHA,2020-12-14,67874110008062,54259327041546,498698ae-f22e-4c6a-9c3d-52a63a96b477,SGD,827950
47828fc3-502b-4e8b-875a-5253f5850c1f,BEN,2020-11-17,86717846295865,7835708576916,6cdcd689-80c4-46a9-8a97-389b76bd1c26,MYR,127821
e1a66a05-6d85-4f62-a4f5-d6b31732df41,BEN,2020-12-16,70758158493068,24698923242456,92c444ce-41d9-4b1f-9e67-08cbd404835f,MYR,912965
1b5b36f5-2fb8-406e-bc1d-3921d757e659,SHA,2020-11-17,33471965819138,85209052167807,2beebc94-a75d-4c3e-a4a7-bb7c9433e9cc,SGD,18518
a38ca69d-7bf8-4821-8d32-5a91b1fa6f20,OUR,2020-11-10,90701244304212,82945189607236,cba10602-3bf9-45dd-a6eb-dff86744a551,MYR,261992
8f6f75c5-9b02-4a68-901e-3c949ba119e0,SHA,2021-01-02,11628148147341,22374470130642,4fcfa563-c9f0-4f3a-94a9-9cbcc0b1ab0c,MYR,606983
cb60d61c-7c74-4ab3-bc4b-8b4c43fdf8a3,BEN,2021-01-30,76889692750914,61110924997236,aea53273-dc6a-4ca2-aa1f-6019af38bd76,USD,55745
acb5b7f3-9a0e-44dd-8d14-afd7fa87ee69,SHA,2021-02-22,53122406901266,7994956646897,2fe248e7-7fc2-4bcd-9f83-9c274d1d0f0c,USD,690740
d2e7c8db-0f70-40df-9563-978cd2a6acfc,SHA,2020-12-30,25531854193922,80863977626422,2986c285-d3d2-443f-9678-b33aa37b0b6e,SGD,153547
