paymentId,chargeBearer,requestedExecutionOn,debtorAccountNo,creditorAccountNo,endToEndId,currency,amount
8da65b98-efc9-49d3-a0af-6a8fbd93a78b,OUR,2020-11-02,73944111687661,62755511001187,024ddea6-6783-47e1-a0cc-e4410c50637b,MYR,157245
4e5eb3ce-b9f5-473f-a43b-40c04f4e30ce,SHA,2020-11-03,15109114749369,88212119634092,8bffeba8-b82d-4d56-a404-9c35e88adec8,USD,651848
e03ec3c9-0ba8-4f16-9164-cfa3cfa6ee73,BEN,2020-12-29,19363115089538,5252334686490,0593bb3e-5a78-40d1-a24b-e207349181b4,USD,805239
074c80ac-2b56-4472-bfeb-c5d7f72211f8,SHA,2021-02-07,53465168181315,84090864954280,c5330b80-18b0-4517-b81f-a225f50cd696,MYR,310146
fbd89d0a-da21-4187-8a1b-1982b925dfc9,OUR,2020-11-12,54780915412386,53284183749375,1134717e-cf80-469f-8644-e4e4d8cf12a4,MYR,144319
0f2b9694-a5fa-4b62-ab3b-db1633c121c2,SHA,2020-11-30,10451819616664,67765478267917,e4a0ebfa-9efe-4686-a4ac-f08fb66ccf39,SGD,754470
5ea90121-c8fe-457f-b6f6-8a509976983c,OUR,2020-11-24,94424275149889,41157639745041,acb26644-408e-4453-8e2a-48d0e7946607,SGD,854692
743082fe-1e9c-474b-84ac-d26eddd5114f,SHA,2020-12-08,37683200426690,5211806621290,cc57b5cc-9d59-4dfe-b3a7-a8adf9165dd4,MYR,40394
7c26ceea-186f-4bff-b9ea-24e9efc6607d,OUR,2020-11-11,80026822516321,22045151367897,44a87322-8d00-47cf-8263-4d18c6f627e7,USD,957673
db3c5c4f-4421-42b9-a7af-fc5e9824bdf7,BEN,2021-02-23,16884798975240,98114473343196,a539b172-d89c-4eb6-a217-cf25c008c4da,SGD,994742
3923e7f7-2654-4518-a419-bdec5fca26de,OUR,2020-11-21,4146952077780,28228199648990,2dc2a39d-cf37-4127-a4ea-d680307f63a2,MYR,298204
9ba809c6-fe8b-4ba0-b1f7-8ee69923542d,SHA,2021-01-01,60516347750254,73522411283994,670e64dc-b859-4060-bf1b-0e55bc2859ff,SGD,620013
eeda9af0-363d-4374-b06b-3a90ce2bb611,BEN,2021-01-28,69630975946552,82358501289768,5268d1ef-e248-4c08-af2f-869dc81cd9cb,USD,83021
49ad76e3-cbe3-4c31-9224-5730f23db595,BEN,2021-02-14,79498829963119,13829386749529,3f0a21d3-82e4-4dfa-a7ec-87c14aad09d0,USD,277155
c9188070-1476-4b15-ae0d-df8ba103b553,BEN,2020-10-24,89840907812514,2937982776812,5765d2d2-f729-4f05-b97e-67d4d395a835,MYR,988427
e39ea1d4-7128-4d46-b49e-a7abdb99d41b,SHA,2021-02-06,95279150593290,78232061053290,c308250d-d902-4d49-8bb9-a159184cfb3c,SGD,335383
67976ba2-1fee-439c-b04a-b479c3cf7530,SHA,2021-01-05,97010164127712,56687107114506,193deb14-10a7-45f7-b95e-9a97e2507d9a,USD,389109
159bba4a-bc23-4891-89f7-8f463d5b13ef,OUR,2020-12-05,63642978856820,50634044289970,adc51e0a-e386-436c-a50d-3d66c41bb8a4,USD,429732
c4fda8cb-2429-49a1-a3b1-aba71b5b64e1,BEN,2021-01-25,23877098808980,66093856726669,3619e04a-988b-463c-82a4-f3d3dac857bd,SGD,501081
9c7685d7-57f6-4acb-b6a6-fded10ab5b43,BEN,2021-01-10,21377846804980,33165764504892,2ab1d14d-9550-48a6-97d1-b0ca29416ec3,USD,109587
f3043e5c-7e68-4175-99e4-2d174d5e3f8a,OUR,2021-02-21,99783126065274,82338325100851,7c08de67-333a-4440-83d2-6c0323690c33,SGD,959864
51caf842-7d1f-44e6-ae50-5d374e1154b0,OUR,2020-11-17,88518600944135,84055820046756,20e3a562-cc1e-4a13-8274-4b2db3c4a257,SGD,206384
f5f03e0f-7f06-41ba-981e-a0220d9f5c47,SHA,2020-12-08,76381967453131,86112858187586,8fc3a0cd-1325-47ac-a047-50660308ecef,SGD,636633
b307f61a-d10d-43b8-881e-0a6093a4d0a8,SHA,2020-10-19,36532956777180,91915534766423,6c30f1bc-3c16-47d4-bb5c-6df583fe02d5,MYR,177462
33fd347d-6793-42e4-9643-6d89b42b1cf4,BEN,2020-12-15,60127304357891,53408729221761,c8e6af36-ea17-4945-85d9-f42877c54b78,USD,505959
e8480eaf-661a-46ba-86cf-9a47bfc74431,BEN,2020-11-29,51364722127651,66267231469930,3c8dcdfb-0b1d-46e2-8746-6296a52807c3,MYR,420189
f6921f4a-c16c-4d64-84e3-08cf97db4be8,OUR,2020-11-14,83425722661350,67370442227410,4e4e507c-e01e-43ed-98af-4dcc1654402f,SGD,942645
750ba5a4-5ca6-49ca-9212-02a2bb4a2d25,OUR,2020-10-25,81879440340529,83096255709651,69a507c4-7508-4c2d-a209-58d05a6e60fd,SGD,29708
76160397-9eec-4c5f-b49c-7c8177afe621,OUR,2021-02-17,84586802650321,32234782318862,fe7def53-b0ce-4d42-ae74-13d919f8f102,USD,573946
18c7a5ab-bc39-4bce-b514-c7784060eefb,OUR,2020-11-21,61703668882338,87620408976083,da2fe192-cf1e-412c-b4e0-b33e6ad38637,MYR,551726
ec5f38ae-ff10-4473-8dc8-ff94e4fe1b4d,BEN,2020-10-29,45893325018345,93577578816922,d5225394-0407-447c-b2f7-9ce8bfe9a9c2,SGD,263207
72e6c2cf-3152-4d1b-a1d8-3ab749acb786,BEN,2020-12-29,19298683514251,45660715388798,02e69dd7-8048-4963-a7e1-a89c037879b9,USD,457651
085aec95-e32d-49ac-a431-d9fa5511be7b,OUR,2021-01-26,94460138894456,73708128375515,b6858b49-c9f1-4c17-a441-61eaea3de964,SGD,741878
1e709d25-6ba1-4d10-a856-6e40cae66736,BEN,2020-11-12,12946585953481,94688389630224,99506e24-250b-4834-ae6c-3e424d5aa238,MYR,891871
f66b93ae-6f8b-4d6b-8b12-259859d43aab,SHA,2020-10-18,34408611115946,1656036958234,1cbead32-d7ac-4ae7-9fff-c61e819afb38,MYR,977947
c73df11e-2ddc-40d0-bd9b-1871f21dc2d4,SHA,2020-11-30,90390741747719,16888118572734,6b9059b0-fb31-4388-805e-dd7528436a04,USD,659536
73f1e0d3-e8c1-4ea4-9e15-a24e9f3a3d3d,OUR,2020-10-18,22481512921956,63503185955269,3b34c2dc-6a13-4f9a-a6f3-707c5c0434cc,MYR,825807
2fc58795-15d7-4785-a485-9ea4735128cb,SHA,2020-11-09,18411895250202,421687459329,6b79b84d-ef9d-4c95-a3ac-4398893a9755,USD,316561
743a320b-446c-4bcf-a159-aebd8bf3fd44,BEN,2021-02-24,20102695197271,46807009874629,f3e68430-c358-4c92-8458-700a07ea433f,USD,201306
487e4c36-1b75-477b-93f6-d65db353e239,SHA,2020-10-16,5891105260682,514692942638,d021cb5b-1ddd-4b7b-af5e-8d2b05f3de51,SGD,891714
85024662-6271-4b9e-be34-49238f732bc1,OUR,2020-12-13,45024326301575,97511789318379,4035561f-6ef8-4376-8a77-5a6b42a7548e,USD,792034
ac3f8e13-97bc-4e0f-ba8e-54bdafd41b6a,OUR,2021-01-10,8159733531261,84067290766132,07524ff8-667c-4734-aba7-82d941b079f7,MYR,826709
023db23f-b0ea-4487-a159-d6fbff1d6c3a,OUR,2021-01-14,45395337434541,69073933539145,19b0ba50-5647-4bd4-8afb-24ba75480832,SGD,859132
1c9acc14-44f7-4a3a-b32a-dc52e479c386,SHA,2020-10-21,69483447721871,2334988700053,e43f9104-972e-4671-bc0c-c08da804df02,USD,10381
3cfe3b72-c847-459c-990a-d9c4ec95703f,OUR,2020-11-26,41082306105913,8101315614904,e26e153a-f5c5-4e5d-82f3-45ee149496a4,SGD,190865
1e7976f7-8630-417f-9c2e-b9a137522e8a,OUR,2021-01-04,99146704383794,29679055571403,aeb7b668-f2bf-4584-9630-dbc3d5b4fd4a,SGD,423807
b2157dd0-27f2-4924-bd02-6b269b1f8ce2,SHA,2020-12-31,65364353020142,60138747619077,3fd99b31-01ea-42b1-8973-5027600b093f,SGD,634756
073fee7d-76b2-46fc-b84d-ce58c7967952,BEN,2021-02-08,16720836907150,92387617566416,85aaf56e-249d-476b-ae2a-147e8dc9bd0f,SGD,175500
2e21a0a3-4a3b-443b-9475-d37c00e3ad88,SHA,2020-12-08,69641500939954,48227574954862,e9c68da9-0cc9-4dde-a83a-6c7a6482aa65,USD,867383
e92d221c-ca94-4640-ae79-df5249b11fa1,SHA,2020-12-02,68356694736067,25339202071636,79ec8b38-33c3-4760-90ba-5170fa849539,MYR,61042
817cbb87-c453-4826-a30e-b06126f3f87e,BEN,2021-02-26,3972798885453,35145811002770,7d566772-3786-43a6-a6e1-58d594f0c55c,SGD,502420
ea03e0e2-6751-463e-87de-2ed1f3e3b3c1,BEN,2020-11-03,23626430488208,76013992828581,3e3b3397-8cb0-486c-bfdd-efbed733ab9a,MYR,583436
8b7a5655-4425-4d79-87fa-b862bf811394,BEN,2020-11-09,56469357246490,34274811886886,53c696fd-9d99-4ba5-9eef-eb55c1a69543,USD,477073
8cddf9ac-0ef5-48e0-a153-c49ee7136e1b,BEN,2020-10-23,92334945323916,91004793474737,62d99b8a-5f26-439c-90d1-8d78fb43c096,SGD,595527
0ced7556-7d43-417b-acb3-22673e2c591c,OUR,2021-01-18,2575643355887,62501638208328,9256ce57-818d-40df-8dc5-caf20d605574,MYR,294203
5ae57d39-a04c-4f3d-b416-47b9a77f3400,SHA,2020-10-30,3511216390042,91506820838922,588021aa-2e24-47fb-9ecc-94debc57c3a2,MYR,977875
1f2b74af-f230-4a76-9c08-62a74e5d5a0d,SHA,2020-11-18,19373140145805,316166921531,b5111bcb-d47c-42ff-bf74-5f7d79279f0c,USD,477853
4a0e2d41-9024-4e50-a49e-02d827b9e126,SHA,2020-10-18,99784588577962,45850345729028,f5abed4f-e8a1-42a2-9bd3-e8e3008e9891,SGD,655482
a844c210-4d1e-40e8-8f58-20e57c54dda1,SHA,2021-02-11,10815783634153,29988315769318,b29654a4-4c28-4a08-81c8-64bb9b5c9958,SGD,251766
d4fc53e0-4bb2-4e44-98d1-566c1c98e354,BEN,2021-02-04,60728824653380,80483479426888,75d45542-fc5f-4bd6-bb32-b06067098435,SGD,640299
d5c5ae80-63cd-4745-a22e-6f124331c91c,SHA,2021-01-22,33823726599076,44158417173598,92a86fdd-a89a-4d73-9b56-f3fd8913c1f5,SGD,643743
714cffe0-0d3d-4763-99ee-c9f0de255c52,SHA,2020-10-25,27834611070724,74526225337856,5489fcde-4a41-4176-b401-d4e1e118dd80,SGD,71714
26347f1e-ca04-47c5-8356-e824e5f6ec20,SHA,2020-12-03,28026965313229,31763786353191,6a432411-61c5-4fba-b53c-00efbe307086,MYR,999125
74542531-d87c-4c26-9367-d5ba11126b76,OUR,2021-02-27,41280527741223,77163535463578,f62dd1ca-dd7c-4dca-9ce4-5a88889baa0e,SGD,190984
d1584bbe-c745-4cf8-aa43-521d577a83d8,BEN,2020-12-22,38976210449740,61670761778416,dfc0578e-b3c7-445f-a543-1007d2c5144b,USD,182012
42959005-5425-47b3-92fc-6aad5cc52af2,OUR,2021-02-08,14948332583048,28430767461178,e9aad289-34dd-4626-a3a8-3ae2c6570604,MYR,479320
a12bf8ad-549f-4a52-92cd-119a8c9810c8,SHA,2021-01-20,36903870970451,47802427875804,434f7658-b99c-46c0-a9fa-9550ed31f95d,SGD,417541
62a27857-4c46-4da2-8940-d042cf6d14d1,BEN,2021-02-17,78687381052901,25480476545475,b9c7bbe2-ac97-4b5c-a5c4-b58b9700bc31,SGD,353308
c53369a8-536c-4652-ab6b-28ca39e8f173,BEN,2020-12-16,27171536059064,61051687794087,bb041b51-3930-4c4e-b92f-c8d13b26c37e,SGD,311869
1569840d-9545-42b0-989d-e3244dcca999,BEN,2021-02-06,4981499101666,8351510766959,763aa4e9-29bc-4d3c-adff-5ce7cb40f1e8,USD,400259
7a7bf5bb-be05-4030-8ad2-f380723f5110,OUR,2020-12-25,91008375619498,75835196335152,c7e2e9fb-1948-49b3-a812-bcf50c401070,MYR,288762
20d35454-e84e-4a0f-b559-7b0574fb24a5,SHA,2020-11-09,68198997448334,55654721654617,b48ae1d5-0267-415d-aab9-17fcf17d778b,MYR,610784
a5fb3780-b486-4d93-8eaa-f9eaf7237fb5,OUR,2021-01-03,17416250470435,84475843698135,c70dce8b-1f67-41ab-ad03-e2f9edd9f6a7,SGD,498182
d3a01b24-8e90-4c7e-a6c7-4b8ea6ce6973,OUR,2021-01-03,17777925882716,72370540580824,61a4f7c6-bde4-4732-978a-056e7c06702b,SGD,163763
305172e5-abbd-406d-a885-c17d2d317469,BEN,2020-10-31,48640640947057,26721140209910,5c01117d-9ac2-4c17-88e4-5efb402c0ba1,MYR,977437
44562394-d14c-4e3f-bdfc-257c5b0753c1,BEN,2020-12-04,15288710830611,15202224983538,d9b2090a-60d0-4d16-9664-8e231fe80c33,USD,509888
edb75e99-78e8-4dc6-b772-7f035a811402,BEN,2020-12-09,6069112847280,98650003814144,7cece4da-0600-4093-a6cb-17343eb9f132,MYR,494918
8bf19eef-d7e6-40ba-9248-1182d4fbe7ce,BEN,2020-11-09,2762001444917,7890981804892,0fcb7775-d544-40bf-8c98-30cadd685748,SGD,694488
77e050cf-aa53-4d3b-b35f-caf9fc02e9d5,BEN,2021-01-14,61994247825628,50523488128174,df360f33-ebea-4f6e-b328-21f21d6f4d20,USD,589322
db009b94-316e-43c2-bc9d-076e8b680f91,OUR,2020-12-09,89235518500145,10638919337823,6ae62df0-86c0-45b4-a90f-783b52191880,USD,413107
b70775eb-1090-40c0-8835-fd1d08363beb,SHA,2020-10-17,64723830045609,82813039109969,79cca7a4-a695-4869-aace-a0de08aa2685,SGD,354580
2489cac6-4465-44b5-8a74-d6d951fd74f2,SHA,2020-11-25,26326342830066,53630898474696,e91eb838-b40e-4cf8-959a-20cb1bcf570d,USD,768604
0fc56e44-d294-483a-9c0f-52974cf56519,SHA,2020-12-12,96251927842123,62810082182172,2d924863-849d-42bc-a071-989e41f72a63,MYR,645033
5ba55be3-fa7e-4ded-ab1d-e31bc60d4561,OUR,2021-02-04,91158146845201,47732670784367,ea858c85-3583-42e4-83b2-0d0af38beed7,SGD,279928
4a4a43a4-bd85-44e2-b1f6-9275dbb14813,SHA,2021-02-21,36312935882894,55427500281215,6483cf4c-291f-4559-8220-a86c646807db,MYR,240881
ea425c4f-e0ca-4e99-a986-ffb05fc39094,BEN,2021-02-21,38469672328793,51988687709053,e9ea4f82-9d1e-4577-9a4d-c0f74aaf074a,SGD,384231
f6df1d1e-97a1-4ebd-979e-5b7b0c77746d,BEN,2021-01-28,23838630726013,39910061270580,f649f8d5-c596-4f57-af81-005fe59db5e9,SGD,509126
e3427bc6-4e13-4e48-8514-f88d13120c1f,OUR,2021-01-23,29569137513822,71187810651443,034b0371-3e21-4384-9732-688d6344bded,MYR,738106
397fbe73-78a5-4953-8c85-fa0f9418dbb2,OUR,2021-01-11,15909670773688,36091017780132,69e406a7-a0b7-4f72-8bb5-a8b083bff627,MYR,146141
63f287f7-73fa-49f6-8bf9-a4f014b5a122,BEN,2021-01-04,10978855211126,80295022710643,cf0f8fcc-8f33-468d-a70b-f1ba992ebf61,USD,415451
3e4fe62e-9c24-47fe-85ce-8e76357a1052,SHA,2020-11-21,9136572172224,75876191771260,d6708449-483e-40e8-8ea2-773b0374da4b,SGD,542176
5b24bd18-f4b5-4cf8-a7ee-d6eebf546719,SHA,2020-11-26,35330006032835,66550528455696,2b2efed3-302d-4253-ad93-2921cc439ad6,USD,119111
c9b8fd1e-6a0e-4fae-a1a6-d49d5daaa506,OUR,2020-11-12,92186110239608,37039813747358,5f270173-4d02-410d-a9c9-5b149c76d8ec,USD,682716
4a8836d7-de31-4ccf-8b8f-8c27e60c8cfc,OUR,2020-11-03,47214811971664,74988560964601,fcc3cda1-69b9-4369-be04-8c25c01857bc,USD,307526
c64f487d-c299-4574-ac59-b31d0e4a22b1,OUR,2021-01-13,37734407479961,31860677407631,83234cbe-85dd-486a-af95-e1d95e36fe7b,MYR,369331
80487b42-0ab9-4b57-b4ac-833c77d2521f,OUR,2020-11-14,8411092729474,83629460450225,2230be16-f4aa-491e-8e84-815ec6ef191d,USD,731292
003e6f97-399a-48c8-a9fe-01e203a926ae,SHA,2020-11-18,13265693339603,85180471697802,474093bb-665f-4899-b6a6-818a4036a55d,USD,973125
1d9d2023-f6d6-4975-a424-cb4d923c2a91,OUR,2021-01-05,47911951890281,13313483760818,ff121f51-e0b4-4e54-b05c-5e4fdeb35984,USD,976507
0649b73d-ed0d-4073-a1ab-a2975be96184,BEN,2020-10-24,76850446796941,88030882933817,979ae4bd-a355-40e6-954a-facdc05822bc,SGD,512845
c7acec3d-d327-43b1-a7be-fe0e3b38948a,SHA,2020-12-11,29728274566815,25120493160063,0013f9d2-eacc-4ebd-857d-edc84ac28bf0,MYR,512708
37c286bb-8349-4a2e-9556-f21344a6e90a,BEN,2020-11-11,94400198682684,70322541754298,893b9530-a33a-48da-a1ca-62e33f459a68,SGD,512643
0c3376f3-a9c7-4380-8b16-e5b9be58aad2,OUR,2020-11-01,5290310829455,1377742214023,70b52c0c-f847-44eb-b86b-219f083793d9,MYR,838134
d22dda16-692d-4996-9912-ff35c5ba36dd,OUR,2021-02-11,11763109942848,53886545772270,1cdd5e32-5202-4aba-999f-b35b2abcf9e6,USD,34640
62e22775-423e-49de-951d-ef5f899fc7e4,BEN,2020-11-07,62810135799891,35414666761564,dd7d8d78-fe30-40c9-bc39-70d3e8a2b4fa,SGD,810440
d931229e-9523-4f70-9e2e-2fee0e84f32d,SHA,2021-02-07,42440543587501,67514171708534,7b1d1af9-0bbf-40dc-9b5d-002f587b0440,SGD,189001
a5d2a87e-3fb8-4a1f-a0e8-fbf540daf717,SHA,2020-10-24,54160529995374,69407490403401,a351a983-f7e1-4639-8032-ced410dd2704,SGD,408864
3324417d-b2f1-4ca5-aac6-2bf3514fb753,OUR,2020-10-16,24608835310342,90241047495923,12733181-910d-4632-8aaa-94f7bb769b3a,USD,398026
1bc7dfa9-c12b-44ca-a493-7c0eeeba4433,SHA,2021-02-25,26223902826547,20169526929611,e6eddfc9-2af9-404a-8e7f-00c81ae24bb4,USD,129766
eba469a1-75f0-4f5b-8e24-cde6ae9011b4,OUR,2021-01-05,78494263600312,48300882749204,2bf22c19-3890-4555-8a88-bfcf216d48d0,USD,373498
7fae6607-5103-49b4-b481-a6f679876c91,BEN,2020-11-28,4226956584888,873890742319,1a38cd89-7abd-4f10-a13b-b5331814efae,USD,841649
faa74c32-8ef6-4586-a0a3-92320625cf6d,BEN,2020-11-15,29241417069773,45239794334923,17e3e880-ee68-4556-b9c8-20f741e925dc,MYR,297597
775e23a7-979d-403b-a796-f04bc182d68d,OUR,2020-10-18,64210819952161,34612945933154,df8f2938-f4f6-45dd-a985-170055a797ab,USD,645626
2cd6da0c-7087-4728-9fc0-278d4a0566db,SHA,2021-01-17,7048658865271,34305911912553,5f6d53b3-7025-4f92-a89e-5ee4f4d4bd5d,SGD,319519
61c0ba55-0cca-414d-acab-ccb12626b0c6,BEN,2020-10-15,60270959864093,45858532616375,3d31216b-4cb2-43f1-933d-a45b6adc5569,SGD,538387
d052fa52-19ae-418a-b49e-de2d41752cb6,SHA,2020-12-26,17770644748024,157253869305,8fb24c38-a567-427a-ad79-d4fcfcae0634,USD,743364
ee0a1878-3ad5-4bbe-b4a1-32dfef2c74f4,SHA,2021-01-21,77639709611675,6207852352521,359a27f9-7baf-4913-add3-a095bc871b42,USD,826631
f13befca-cf5d-47e8-8444-f105c48f87b6,OUR,2020-10-10,91377415950678,70234236848967,df6c416b-e46b-4e50-96e6-907b7c649470,MYR,631293
0e32bf21-8475-49c4-bf9b-dfb00c069d32,SHA,2020-11-12,72060861131753,70333886458086,392b4b3c-81aa-43e4-a030-feea4b1b9562,MYR,179468
690d06e1-7a03-480e-9f7e-a6fc52bdfc02,BEN,2020-12-13,96654818179833,62949556281043,ef0c1d00-d023-4f74-8ed9-c978a533b61c,USD,543900
50ff24a0-81dc-4f55-ab51-b86dcf49a2e4,SHA,2021-02-02,80027400759793,71754581635529,514b2a43-c4df-4a85-a7a5-1911023ed48a,MYR,551730
3cd06199-779c-471c-9196-db516beefc7f,BEN,2020-10-16,41863579191099,36389383992452,e9ec6e2f-2c94-4379-8228-82c9dcb65e0a,MYR,2178
636c3853-c59a-4918-9971-2c94dedcf7e7,OUR,2020-12-08,68004599219106,33482322155125,e32c40b3-ac55-42e1-9ebe-e6dc13923af0,MYR,218396
9deba12e-23bc-44cc-9475-7a1ce6960567,OUR,2020-10-22,27390672895745,15375118314753,356b3591-118d-477f-9756-12c38c8b7874,SGD,411334
aa2019e6-f8a5-4e83-8e8f-3da60a96d536,OUR,2020-10-25,61848028730585,28346490550854,a0e3e1e4-255a-445c-b078-e671dc4ba784,SGD,390902
9e9128d8-812c-4971-9df9-26a90397b374,SHA,2021-01-20,15314633608781,12211966845888,47ffe916-32c2-463f-b2c3-f86b039a0096,SGD,709505
79349bc7-22dc-4c8c-a8b6-b4cb514b19fd,OUR,2020-11-13,90662522932041,47791787831037,3a70bceb-a360-4da0-ab94-3ef2e1fd0134,MYR,349814
01b22a23-c840-4161-93d8-3a3f4b4f3c36,OUR,2021-01-19,19999139317743,22514536920511,21d8bdf5-ce0c-4f0d-bb7c-6ae7e6cb1532,SGD,948448
a415af63-0f49-4dc1-84e8-08ddd544e764,BEN,2020-12-10,15717532429896,33730060405591,3b30be53-6e66-4705-84ec-448f6377ecd6,SGD,228207
d4ad3854-d545-43f5-8737-1ea6e6f79863,SHA,2020-11-19,43027214132644,95517320585142,d0b385b3-e34b-4731-82a0-839052c8d899,SGD,129570
d240f34e-2f5b-4d48-9b67-4f53658ea335,BEN,2020-11-22,66314489706121,77559347066848,de85f339-c4c3-48b9-a7ea-ccd8c9ac9014,SGD,26952
050f85c9-351b-4103-b49e-bb14d996a761,OUR,2020-10-26,57238699465270,77144024646566,d7f7b9de-dde0-465b-8b85-549c1a9aac01,MYR,259594
939ab942-2d18-4ee8-ae2f-1ff82756a26a,SHA,2020-12-26,59807084596247,4134931274241,18892af2-b585-4a2d-94a7-0d279f9b542e,MYR,902372
e11dd86a-372e-4538-a948-73bc7cc3a8a9,BEN,2021-02-04,38041652219623,91948780800548,bad343c0-7820-441b-b081-9ce104eeaef1,USD,430588
19c9de54-7311-4626-ac3e-ee466d509e17,SHA,2021-02-20,11752685979746,34934713315956,770a3ef0-f156-4617-b042-0a0974916c89,MYR,369187
