accountNo,name,interestRate,accountStatus,country,currency,action
47697096398241,4e1d6d57-dd1f-4140-8a7e-7db13dee7a3c,4,CLOSE,US,SGD,REMOVE
56560152084890,9ab443e4-c990-4046-aed8-10d459d1b71e,7,CLOSE,SG,SGD,ADD
93969232414984,af2ac79f-d683-4d15-a352-075af6cd3e36,10,CLOSE,US,MYR,REMOVE
51816907085568,e700eddd-e0bd-4459-8a12-8275d0dfe20c,11,DORMANT,US,USD,ADD
90779196838627,bc6ae747-a337-4f50-a424-956ee831775c,1,DORMANT,MY,MYR,REMOVE
42857757858368,777366e9-6a38-419d-88ef-3228ebe4e877,11,ACTIVE,US,USD,REMOVE
65940825513856,9079ca30-c725-486c-8bdf-b88555237073,2,DORMANT,SG,SGD,ADD
37725297382795,8be48b13-a743-43f1-ae9c-5c6ab8deab52,4,ACTIVE,MY,MYR,ADD
49828298376666,738c11ae-784e-40c2-a780-e563c0f37f21,14,ACTIVE,MY,SGD,REMOVE
82662407542753,f67a0637-1932-42ad-8dda-105e3e686ca2,0,DORMANT,US,SGD,ADD
17071458322308,f2c17b6d-dbed-43db-8014-90d41b4ea0de,5,CLOSE,MY,SGD,REMOVE
96961884642330,603df544-34e3-4149-9129-d100eb06dc70,0,CLOSE,MY,USD,ADD
73880555171931,acd398b1-2896-4409-9ed4-bbb161a1dddf,1,DORMANT,MY,SGD,REMOVE
39291589729795,7ae66ad3-4528-4e0a-ba37-b24400ebb198,13,CLOSE,US,MYR,REMOVE
1562016879818,d6e7ff0c-df26-415d-bc53-140a74663298,8,CLOSE,MY,USD,REMOVE
99282335854315,be53e6f0-8e81-42ce-94ef-657ec190aae0,10,DORMANT,MY,MYR,ADD
11566188234212,8db622d1-8a94-4594-88a3-ba8fe6b8aaea,5,CLOSE,MY,SGD,ADD
27210797038487,175ddc08-146e-4e20-9577-ad8fb80ea25e,10,DORMANT,SG,USD,ADD
51771475937424,6ec83085-919b-48b4-94d4-49084a875aec,0,DORMANT,MY,SGD,REMOVE
56940542424984,61d89ad0-c6bc-42f2-8951-abae537b8f26,15,CLOSE,MY,SGD,ADD
84320870339982,1037cd3f-b9d8-4e7b-b1a5-7ea5d0642aa6,12,DORMANT,SG,USD,REMOVE
58425061917228,58a173e2-ec62-4933-9bd4-cd3352dbd7a5,8,DORMANT,MY,USD,REMOVE
21243717416978,c9af3371-4167-4fff-a683-b2c7d1589d99,2,DORMANT,US,SGD,ADD
2669049262901,ad6de55a-9ab9-413f-afaa-557884dcc5d7,12,CLOSE,US,SGD,ADD
65524265325517,7a176ca5-1ea9-4715-9fa8-6cc4170766ca,9,DORMANT,SG,SGD,ADD
17810109008834,43b6d051-92a3-4234-9b93-8797ff48671d,0,ACTIVE,MY,SGD,ADD
50749161977515,7c58a6a2-e07b-4ab3-b2ab-a0533361f19b,12,DORMANT,SG,MYR,REMOVE
33689131562353,98a210db-d3a9-4c2c-96ce-3188c0a0ad00,12,CLOSE,SG,USD,REMOVE
1876891731901,7217268f-01b5-4747-ab3e-c7e852ebb698,4,CLOSE,US,MYR,ADD
54272117136072,b9826bba-0952-4089-967b-26ba1a141800,4,DORMANT,US,MYR,ADD
38066424193722,0e7a5f5f-c53e-4ae0-9d6c-e294adc9441a,6,DORMANT,US,MYR,ADD
22899907470430,592516b7-4cd2-4a81-a874-5307f68130b3,9,CLOSE,SG,MYR,REMOVE
12946824156031,e11af7f9-7d44-443f-9543-87547563813a,8,ACTIVE,MY,MYR,ADD
13852936264376,0bee813b-b4cb-48f8-a67e-460d1dd5bc9e,15,ACTIVE,MY,USD,REMOVE
