accountNo,name,interestRate,accountStatus,country,currency,action
70410199842695,183c19fe-0fa7-4405-a5e6-f59152a23cde,10,DORMANT,MY,MYR,ADD
62328245728110,4964e764-3dd8-4106-9c15-5c731a8fc7a8,4,DORMANT,MY,USD,REMOVE
2778872597214,e619fec9-2310-477d-98c3-c1313aadfdae,14,CLOSE,SG,SGD,ADD
71656219000323,83b83bd0-9587-472f-9fcb-ff8727987160,8,DORMANT,US,SGD,ADD
18636946761311,9023157a-d632-45a4-ade4-501b99c38071,9,CLOSE,US,MYR,ADD
7703838871216,5c148ea7-9d67-4144-afb6-b2bbb1ef5d23,10,CLOSE,SG,SGD,ADD
74702638220686,0c70bea8-00a0-4173-b1ee-0ecb2a423021,3,DORMANT,SG,SGD,REMOVE
84286445599758,804983e4-7384-49a9-8f74-f48dcd9f0be6,2,DORMANT,MY,USD,ADD
43335271165292,50bc9f12-96be-4672-9910-92de69d859da,6,DORMANT,US,MYR,ADD
62700228050970,08038faf-1ae7-4cd3-a6dd-9616c919dab9,4,ACTIVE,US,MYR,ADD
97584479112441,da929ff2-f15a-4a0c-96fc-3cb22ef8e089,9,CLOSE,SG,SGD,ADD
88798577732235,af6a5798-047f-4f27-9669-08b9135c97c3,11,CLOSE,SG,SGD,ADD
74054054685557,0911a5e2-3504-4768-8229-8922b8d28add,9,DORMANT,US,USD,ADD
4122578749773,bc0fff3c-5eab-4176-ba39-f6ec91eb860f,13,ACTIVE,US,SGD,ADD
63340732457424,4bb2055d-f810-46eb-a5c5-6c2facfa69e2,3,DORMANT,MY,MYR,REMOVE
27146650283842,4de7ebc7-5366-4990-9334-dea4320c94e6,9,DORMANT,SG,MYR,REMOVE
90647899620276,0e45b684-b9bc-459a-9dc4-a104f22115da,0,ACTIVE,SG,MYR,REMOVE
77780266145214,6f867052-0bd2-476c-9a19-30d6b2bb8e85,1,ACTIVE,SG,MYR,REMOVE
81636125096419,5d8c6ea2-e753-4437-8e0a-783d22720e15,13,CLOSE,MY,USD,ADD
94052431227762,07a57fe6-d84b-48c1-8587-7292e2d6b789,13,DORMANT,MY,SGD,ADD
15895045919737,ed75899f-4dcf-4ef6-bb42-fbc0bee7e87c,4,ACTIVE,US,MYR,ADD
74654015355537,3dd906ce-f737-49e0-b4fc-559c4f45536f,15,DORMANT,MY,SGD,ADD
38797157617702,54a57958-07cf-41e7-86cf-42ad398595ff,13,ACTIVE,US,SGD,ADD
35874435907954,326b676b-7e7b-4776-9643-250b64473600,6,CLOSE,MY,SGD,REMOVE
20865952263655,86cc01ea-d5a2-4cd7-be59-fa9f3126572a,5,ACTIVE,US,USD,REMOVE
42676647798292,bfd70872-6308-42ee-82ce-6ebb036d6d58,1,DORMANT,US,SGD,REMOVE
20422859430955,26b4163d-ffd5-436f-a480-da4d121691e6,15,CLOSE,US,MYR,REMOVE
29181084747156,3606c85b-90c5-4e20-928d-99f4a6f04882,4,ACTIVE,MY,MYR,REMOVE
35155874577431,fa652172-d975-43c4-a949-02a4a251dc2f,13,CLOSE,SG,MYR,REMOVE
42991713876517,904fc657-3b68-4a6c-9efb-1af714b81987,9,DORMANT,SG,SGD,ADD
73910209273551,aadd4da2-510f-498d-bac5-6c4f42808bbe,0,ACTIVE,SG,MYR,ADD
16489705420455,63249932-cc34-436b-82ab-15e446496d4d,1,CLOSE,MY,MYR,REMOVE
90377060280242,bc680bf1-c735-41b1-ae46-951b2496fc22,12,CLOSE,MY,USD,REMOVE
39057468722981,10690f1d-75f4-4183-b735-845624c309b7,12,DORMANT,MY,MYR,REMOVE
75093185983915,6089fa80-2435-4562-84f0-8de8203c8621,4,CLOSE,US,SGD,ADD
51532742789388,8aab3f83-864a-4a2b-a590-29f4bb6e2cf6,3,DORMANT,MY,USD,ADD
46365754019995,f04551bb-ad68-435f-a110-d986ec336cc7,14,DORMANT,SG,MYR,REMOVE
558452356347,ec445d57-abed-4d09-bd51-85452fa8301f,0,DORMANT,SG,USD,REMOVE
56160833835398,d1ccdb64-f6e1-41c5-8610-4473a89250ed,13,DORMANT,SG,MYR,ADD
59409821545071,c969c809-d3e0-4bf6-a55e-0cb913b9f751,11,ACTIVE,MY,MYR,ADD
27251574853340,b21bae8c-7e9f-49d1-b1e0-b277467723f0,9,CLOSE,SG,USD,ADD
82007008232297,5b181555-46b3-4a7a-a8c7-c9ab47186b48,15,CLOSE,SG,MYR,REMOVE
58690505197046,ce96bbe7-ea61-48f5-a5c7-665bdab4c085,12,ACTIVE,MY,MYR,REMOVE
26502934771965,41a87a6d-e9dd-4e99-a72f-e4f1923fef41,14,CLOSE,MY,USD,REMOVE
50394664208665,3cb84a53-9fd7-4b93-9413-adf03044a5bc,5,DORMANT,SG,USD,ADD
68437783225749,01619a5e-5b90-475e-ae37-ee488359438a,4,CLOSE,MY,MYR,ADD
10779777602080,32632973-b9fc-4105-9eea-cc48f4290d46,3,DORMANT,MY,SGD,ADD
19928131463773,8e2cf741-76c8-4ed1-9fcd-5c4f1b2a2ffd,9,ACTIVE,MY,USD,REMOVE
36595691956344,a1bc6cf4-882b-4f03-93cb-3b1ec869de2c,6,ACTIVE,MY,USD,ADD
69988027602515,38565d6f-9f6a-41dd-95b4-60417d25eca2,13,ACTIVE,MY,USD,ADD
5340566855284,376eebff-d7f6-419b-b3e8-e386628734a7,2,CLOSE,MY,SGD,REMOVE
44990411322711,1fcf0b5c-bd3e-4a33-a8cd-0270fdfc0dc6,5,CLOSE,SG,USD,REMOVE
67314160501604,5866ffc6-60cd-488b-8fbb-f6e0eded0747,15,ACTIVE,MY,USD,REMOVE
52445487876399,b549fb35-d614-4701-a25f-cd4c7b810499,1,ACTIVE,MY,SGD,REMOVE
69296698605262,bb3401f5-91ee-4495-a790-e9a31d5eb9e4,11,CLOSE,SG,USD,REMOVE
62763241681334,5a4ac58c-7721-4ebb-8d85-60b809b0835b,8,ACTIVE,MY,USD,REMOVE
74480892821982,770d7449-4e7f-4224-a2a1-f968241a18f7,12,DORMANT,US,MYR,REMOVE
36247982470341,a18c981c-c07f-4210-b26c-e00ec2c055e9,7,CLOSE,SG,USD,ADD
84056199087134,7248d84f-7795-4254-befb-bf385a91fe49,15,ACTIVE,MY,MYR,REMOVE
64365814308517,c186b8a0-1c0f-49ce-8adb-5bda83ceafa9,5,DORMANT,US,SGD,REMOVE
52965729576527,5a9b8a3a-fda4-497a-a653-1d7f0ef28155,3,ACTIVE,SG,USD,ADD
35347760564177,e1e85fc4-03f9-4a27-a8c8-c399b98d53ee,14,CLOSE,MY,MYR,REMOVE
3479664119757,c7e08ca2-96b1-43cb-b1c8-1f62539f9c26,15,ACTIVE,US,USD,ADD
79360883523396,4f9e2fd8-4f84-4a59-ae3b-f08a8d76dd52,6,CLOSE,US,USD,ADD
10358062651151,e7a7d72e-1111-49bb-a1c7-47992250dfbc,3,DORMANT,MY,USD,REMOVE
47864586478655,831ff071-f552-471c-826c-96afee92ed73,6,ACTIVE,US,MYR,ADD
82406409127536,e13b79c8-562f-4071-91ef-41acbcca9425,14,DORMANT,SG,USD,ADD
28506015353759,f4c3d2f9-455b-4e55-b6d3-99d48522c286,6,ACTIVE,MY,SGD,ADD
41868299704487,81a6504a-dd88-40da-a972-f1a171fbf275,15,CLOSE,US,SGD,REMOVE
49731472215222,0d80d339-b01d-488c-9703-37aa5e6cef1a,12,ACTIVE,MY,USD,REMOVE
55223891728201,9d30858a-da66-4da3-932d-9a3b5d47610b,10,CLOSE,MY,USD,REMOVE
67220796861414,8e247d3f-1dd0-4d37-9546-d1b1cd559cf2,2,ACTIVE,MY,USD,ADD
91619316653787,7e6920db-f06c-4a92-a14c-89ef7226c3b0,15,DORMANT,MY,MYR,REMOVE
82201167061644,b61f2989-2a8d-4791-8929-592be7122146,8,DORMANT,SG,USD,ADD
54055868425886,dc26e713-e507-44f5-a322-afb6342db811,13,CLOSE,SG,SGD,REMOVE
60107911513367,1f559817-b7b3-4ef1-b627-fc7d1d05e83e,12,DORMANT,MY,MYR,REMOVE
79135866744213,17f8e66b-9e4e-4843-a3ec-2969b88b86a6,10,DORMANT,MY,SGD,REMOVE
56426073872703,97761a55-d10d-4b9a-8bc3-9a3ea4a1842f,2,CLOSE,US,SGD,ADD
53353760748662,3ee88346-9c27-48dc-ab6e-b465f056e8b5,0,DORMANT,US,SGD,REMOVE
41891266808992,a99a7585-eeb3-468c-947e-b557538b93c2,13,DORMANT,SG,SGD,REMOVE
63778070999753,50c6a4b5-b749-4855-a6b7-10bc43a8d465,15,ACTIVE,MY,MYR,REMOVE
87948740692194,7bce2481-1fc7-4983-a9c7-5503e42152ac,14,DORMANT,SG,SGD,ADD
92004504489754,e4dd6a38-7c05-48d5-be8f-7f1d3f0b35d3,11,CLOSE,MY,USD,ADD
30757126463575,bde82054-d59b-4c26-9499-530306d3f5e4,13,ACTIVE,SG,SGD,REMOVE
63463768364303,32d38f61-4b0e-446b-950c-223d203122b8,8,CLOSE,MY,SGD,REMOVE
